Date,England Total,Scotland Total,Wales Total,Northern Ireland Total,UK Total,England Daily,Scotland Total,Wales Daily,Northern Ireland Daily,UK Daily
2020-01-31,0.003703703703703704,,,,0.0030959752321981426,0.003703703703703704,,,,0.0030959752321981426
2020-02-01,0.003703703703703704,,,,0.0030959752321981426,0.0,,,,0.0
2020-02-02,0.003703703703703704,,,,0.0030959752321981426,0.0,,,,0.0
2020-02-03,0.003703703703703704,,,,0.0030959752321981426,0.0,,,,0.0
2020-02-04,0.003703703703703704,,,,0.0030959752321981426,0.0,,,,0.0
2020-02-05,0.003703703703703704,,,,0.0030959752321981426,0.0,,,,0.0
2020-02-06,0.005555555555555556,,,,0.0046439628482972135,0.001851851851851852,,,,0.0015479876160990713
2020-02-07,0.005555555555555556,,,,0.0046439628482972135,0.0,,,,0.0
2020-02-08,0.005555555555555556,,,,0.0046439628482972135,0.0,,,,0.0
2020-02-09,0.007407407407407408,,,,0.006191950464396285,0.001851851851851852,,,,0.0015479876160990713
2020-02-10,0.014814814814814815,,,,0.01238390092879257,0.007407407407407408,,,,0.006191950464396285
2020-02-11,0.014814814814814815,,,,0.01238390092879257,0.0,,,,0.0
2020-02-12,0.014814814814814815,,,,0.01238390092879257,0.0,,,,0.0
2020-02-13,0.016666666666666666,,,,0.01393188854489164,0.001851851851851852,,,,0.0015479876160990713
2020-02-14,0.016666666666666666,,,,0.01393188854489164,0.0,,,,0.0
2020-02-15,0.016666666666666666,,,,0.01393188854489164,0.0,,,,0.0
2020-02-16,0.016666666666666666,,,,0.01393188854489164,0.0,,,,0.0
2020-02-17,0.016666666666666666,,,,0.01393188854489164,0.0,,,,0.0
2020-02-18,0.016666666666666666,,,,0.01393188854489164,0.0,,,,0.0
2020-02-19,0.016666666666666666,,,,0.01393188854489164,0.0,,,,0.0
2020-02-20,0.016666666666666666,,,,0.01393188854489164,0.0,,,,0.0
2020-02-21,0.016666666666666666,,,,0.01393188854489164,0.0,,,,0.0
2020-02-22,0.016666666666666666,,,,0.01393188854489164,0.0,,,,0.0
2020-02-23,0.016666666666666666,,,,0.01393188854489164,0.0,,,,0.0
2020-02-24,0.024074074074074074,,,,0.020123839009287926,0.007407407407407408,,,,0.006191950464396285
2020-02-25,0.024074074074074074,,,,0.020123839009287926,0.0,,,,0.0
2020-02-26,0.024074074074074074,,,,0.020123839009287926,0.0,,,,0.0
2020-02-27,0.024074074074074074,,,,0.020123839009287926,0.0,,,,0.0
2020-02-28,0.03333333333333333,,0.03225806451612903,,0.029411764705882353,0.009259259259259259,,0.03225806451612903,,0.009287925696594427
2020-02-29,0.03888888888888889,,0.03225806451612903,,0.034055727554179564,0.005555555555555556,,0.0,,0.0046439628482972135
2020-03-01,0.06111111111111111,,0.03225806451612903,,0.05263157894736842,0.022222222222222223,,0.0,,0.018575851393188854
2020-03-02,0.06851851851851852,0.01818181818181818,0.03225806451612903,,0.06037151702786378,0.007407407407407408,0.01818181818181818,0.0,,0.007739938080495356
2020-03-03,0.08888888888888889,0.01818181818181818,0.03225806451612903,,0.07739938080495357,0.020370370370370372,0.0,0.0,,0.017027863777089782
2020-03-04,0.14814814814814814,0.05454545454545454,0.03225806451612903,,0.13003095975232198,0.05925925925925926,0.03636363636363636,0.0,,0.05263157894736842
2020-03-05,0.19444444444444445,0.10909090909090909,0.06451612903225806,,0.17492260061919504,0.046296296296296294,0.05454545454545454,0.03225806451612903,,0.04489164086687306
2020-03-06,0.26666666666666666,0.2,0.06451612903225806,0.1,0.24613003095975233,0.07222222222222222,0.09090909090909091,0.0,0.1,0.07120743034055728
2020-03-07,0.3388888888888889,0.2909090909090909,0.06451612903225806,0.2,0.3173374613003096,0.07222222222222222,0.09090909090909091,0.0,0.1,0.07120743034055728
2020-03-08,0.4462962962962963,0.32727272727272727,0.06451612903225806,0.45,0.4179566563467492,0.10740740740740741,0.03636363636363636,0.0,0.25,0.10061919504643962
2020-03-09,0.5222222222222223,0.41818181818181815,0.12903225806451613,0.6,0.4969040247678019,0.07407407407407407,0.09090909090909091,0.06451612903225806,0.15,0.07739938080495357
2020-03-10,0.6,0.4909090909090909,0.1935483870967742,0.8,0.5773993808049536,0.08518518518518518,0.07272727272727272,0.06451612903225806,0.0,0.0804953560371517
2020-03-11,0.7166666666666667,0.6545454545454545,0.4838709677419355,0.9,0.7058823529411765,0.11666666666666667,0.16363636363636364,0.2903225806451613,0.1,0.12848297213622292
2020-03-12,0.9,1.0909090909090908,0.8064516129032258,0.95,0.913312693498452,0.18333333333333332,0.43636363636363634,0.3225806451612903,0.05,0.20743034055727555
2020-03-13,1.1944444444444444,1.5454545454545454,1.2258064516129032,1.45,1.2337461300309598,0.29444444444444445,0.45454545454545453,0.41935483870967744,0.5,0.3204334365325077
